# Created by: riboviz
# Date: 2025-09-09 21:45:13.242325
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit c69a18f5feba3740b5dc9c6bee1fcb94cf3a0b6c date 2025-09-09 22:52:57 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
YFL033C	421	65	205	6.12000562371599e-39	4.24655412194939e-12	5.72676666882727e-45
YFL031W	230	27	78	3.89284789719702e-17	1.7636723533042e-08	6.11478544376924e-23
YFL029C	242	26	100	1.03735822337559e-19	5.01852422080484e-07	4.22696032519611e-23
YFL028C	554	77	196	2.94300948345104e-20	5.46543471567633e-08	7.8540068488914e-25
YFL027C	167	23	76	5.32941414488289e-15	3.29447079046053e-06	2.50036229492882e-18
YFL026W	5703	762	2362	4.78237073635353e-56	5.83964200038621e-22	8.04932890267496e-72
YFL025C	329	48	171	1.33225312388369e-27	3.25018147345536e-09	3.2522323393648e-32
YFL024C	230	20	107	4.89126201696764e-24	1.97426939136267e-07	5.78709341361015e-27
YFL023W	1025	127	500	1.07372483562593e-54	1.19351504927474e-18	2.63929540020606e-66
YFL022C	11125	1301	3802	2.01938659941895e-69	3.57695557416216e-34	3.02498606258019e-98
YFL021W	387	60	138	6.53633371767333e-24	1.1892367496695e-14	5.05725489914599e-36
YFL018C	5559	898	1812	9.16082268695187e-62	5.85749990194117e-30	1.20843865022587e-86
YFL017W-A	379	57	187	5.896149806033e-09	0.00234624016178763	8.11184480761358e-10
YFL017C	656	82	278	1.32280669695907e-17	2.74350691489469e-07	8.29148746992618e-22
YFL016C	1055	97	443	1.07997499470061e-45	1.24038284272138e-17	7.91918799044901e-58
YFL014W	768	241	280	1.44344160370526e-09	7.88816160112466e-06	2.05773127642915e-13
YFL013C	887	117	309	1.08337298951521e-42	1.0024297178099e-21	1.58545521796585e-60
YFL010C	6165	715	2712	2.5642346061844e-31	1.33971502951788e-08	4.0607197295204e-34
YFL009W	1241	164	604	9.44547659090498e-56	6.91736618543521e-17	1.20742934578989e-64
YFL008W	1130	134	479	4.24866026670683e-63	1.17593523899069e-23	1.05377264142094e-79
YFL007W	2110	319	909	1.84204662800559e-106	6.71984490700548e-41	3.07786824660839e-137
YFL005W	2907	404	1057	5.53989683119543e-30	7.44328511424103e-13	5.80786412358726e-39
YFL004W	6580	766	3030	3.47590551899828e-94	4.58142862759973e-34	2.38191042392024e-118
YFL002C	770	141	294	4.82341432732908e-38	6.51169338055463e-16	1.98106747604663e-49
YFL001W	393	39	147	6.0482364189099e-27	2.62703368876837e-12	8.68111686913595e-36
YFR001W	594	94	417	4.46707180728598e-17	0.000128570315046085	1.26623171356171e-17
YFR002W	1474	166	647	2.92516872178083e-63	2.92299485842821e-21	1.38038040404663e-76
YFR003C	630	102	416	1.31703004038877e-15	0.000116043385079119	1.26109617408166e-16
YFR004W	2480	415	861	2.52684448883247e-33	1.87787954411781e-15	5.5200933141141e-45
YFR005C	381	53	196	2.11379456408097e-24	3.66235647747693e-07	7.63967221536169e-27
YFR006W	2179	228	915	7.2063847997554e-51	1.04234281722498e-16	1.2184128483193e-60
YFR007W	188	33	74	6.48213203268143e-14	1.73876099564812e-06	8.08430730630303e-18
YFR008W	165	27	63	7.21228425019103e-12	5.98931498842805e-06	1.75633903836057e-15
YFR009W	4648	535	1774	4.87466652975029e-83	1.37740004668435e-27	9.35946186922167e-101
YFR010W	3258	394	1436	1.00493243044609e-56	1.01904328351855e-17	1.41723706644938e-66
YFR011C	438	48	134	4.53487532599978e-17	1.12856123553098e-10	1.77838532176375e-25
YFR013W	666	81	369	1.05185988767024e-39	3.31838162726771e-12	1.05244075655832e-45
YFR014C	429	50	199	1.16244622170553e-26	1.62075169184361e-08	1.65130305152071e-30
YFR015C	318	43	133	8.22965251388511e-26	3.19997995336823e-10	3.46628657731368e-32
YFR016C	2330	295	972	4.57702415193136e-91	4.02970548755212e-33	1.32381100407625e-114
YFR017C	75	9	4	3.81070756910464e-08	4.79328390250251e-09	1.94207438515251e-15
YFR018C	421	47	199	4.82698927842395e-28	3.11524200869438e-11	2.69036662588266e-35
YFR019W	557	60	226	9.35030680666315e-50	1.56173698441951e-19	1.39043372088678e-63
YFR020W	55	11	25	1.38282391296826e-06	0.00358277442123409	9.14100988272388e-08
YFR021W	639	77	183	8.19259389087646e-34	4.12344162247163e-18	1.2337226070755e-48
YFR024C-A	2750	336	1399	8.73654819935145e-50	1.5341998356551e-09	6.89164751235796e-49
YFR025C	475	40	175	3.43019680070553e-27	4.92144170513863e-14	4.03987850392968e-38
YFR027W	155	18	62	3.57169276597517e-13	2.37574470302686e-05	9.26241737996114e-16
YFR028C	891	119	502	7.27773711374094e-41	1.32558765647335e-10	3.32787826764497e-44
YFR029W	220	29	88	7.98453072537544e-21	3.817991080025e-10	4.79191547924868e-28
YFR030W	665	93	329	7.84501387264726e-45	5.81479708821043e-14	3.99200017825323e-52
YFR031C	353	46	151	1.75630063115571e-31	4.60716138599369e-12	3.95338517620597e-39
YFR031C-A	67265	10493	31700	7.0748543982098e-38	2.88767352598123e-12	2.15470121290539e-44
YFR032C-A	17943	2248	8280	1.23791494867682e-10	2.58123154830355e-05	1.08903060608295e-13
YFR033C	581	74	229	2.28140886030302e-16	3.68932723037259e-08	6.54870480895137e-22
YFR034C	1317	180	570	1.29206132544605e-33	2.25569813140884e-16	2.29280151886132e-46
YFR036W	281	16	78	7.4138909952914e-14	3.09609364700525e-09	5.10059703387965e-21
YFR037C	3369	394	1208	5.8457213313176e-64	1.61934279722962e-33	8.20502518252308e-93
YFR038W	671	69	276	2.38440580978621e-40	9.32729955298213e-17	2.18855754986557e-52
YFR039C	526	58	227	2.83498782443135e-30	4.33641368827733e-11	7.18948776468032e-37
YFR040W	896	136	418	3.16245529666031e-50	6.84178072487831e-21	9.9149367965678e-66
YFR041C	603	74	303	2.22100485402463e-24	6.24155744668324e-09	2.48531507040156e-29
YFR042W	252	35	155	1.07439234222572e-13	0.0100991420708482	4.18829750482001e-12
YFR043C	147	29	74	1.50971617205696e-10	0.000165242280435094	1.35669074592266e-12
YFR044C	9972	1167	4408	7.10928467768101e-66	2.83297530033816e-22	5.03570872206912e-80
YFR045W	184	21	73	1.16188795584226e-15	3.06829503665976e-08	2.03040165266556e-21
YFR046C	118	16	41	3.24647683020646e-11	1.98375319234367e-06	1.6276701117682e-15
YFR047C	1062	118	477	8.05187870932926e-33	1.92870882911589e-13	5.17968899004857e-42
YFR048W	297	57	138	1.04941410562749e-21	4.45785915487733e-08	4.37427663784062e-26
YFR049W	600	72	193	5.92528960231359e-15	1.76719265688244e-06	1.20675653550476e-18
YFR050C	2273	296	1148	5.23893578799294e-32	4.59792884018431e-10	8.79986679633835e-37
YFR051C	3458	420	1298	2.87926070705236e-60	6.73165790899312e-26	2.47257781600709e-80
YFR052W	2182	198	859	9.05883167774692e-33	8.19623764710282e-13	3.79512826448231e-41
YFR053C	2040	251	837	1.68860499475781e-51	1.13311440292091e-20	1.77975951428838e-66
YFR055W	978	145	557	1.15686045883519e-30	9.0206281359072e-08	2.26725314626637e-32
YGL257C	334	38	138	9.19430919324441e-26	1.92879405902235e-09	4.19423379744696e-31
YGL256W	210	22	68	8.77513405594728e-19	1.16981768592144e-09	9.45437686844361e-26
YGL255W	1319	196	625	1.40067060186416e-37	1.15494549174268e-12	1.01216910592137e-44
YGL254W	235	22	97	1.78116615306234e-17	8.02173002632388e-07	4.34279291957538e-21
YGL253W	27442	4382	12918	2.11595609896574e-68	1.41404905313173e-21	5.17531414702024e-81
YGL252C	978	150	486	5.27733747750579e-42	1.00808806851807e-13	1.28724166527403e-49
YGL250W	87	13	41	7.25867183458078e-08	0.000621067204394288	9.76665263182111e-10
YGL248W	199	43	109	7.7161745667687e-13	3.80951895603814e-05	3.16977330665895e-15
YGL247W	74	23	30	4.63301672245415e-06	0.000643311964643122	3.13040584840211e-08
YGL246C	479	88	223	6.73811432132529e-22	2.51076049945541e-08	1.42475103293796e-26
YGL245W	28262	3133	10773	9.37967452400539e-102	2.41631137832899e-35	4.58936656304716e-126
YGL244W	2420	255	1160	7.74176576578653e-58	2.66909703743468e-18	2.96921990273129e-68
YGL243W	136	22	69	3.12840903664196e-12	0.000150981401536457	6.05233886699268e-14
YGL242C	1171	182	497	1.34870246332256e-18	4.07022878872434e-06	5.645790471051e-21
YGL241W	658	99	355	8.46096328175918e-39	1.12146130345244e-10	8.73733489742997e-43
YGL240W	105	27	27	1.21100469474767e-07	2.28120450372535e-06	2.73921625090342e-12
YGL238W	2737	414	1304	2.12369168845969e-76	1.05620703415621e-21	2.64588578945617e-87
YGL237C	269	23	142	6.35315134327883e-20	7.91006198718783e-07	5.46755323765514e-23
YGL236C	180	17	74	8.53567663105106e-21	1.51137383419313e-07	1.17814839539318e-24
YGL234W	18454	2487	7927	3.99852917614924e-101	2.79271050909996e-29	4.35716948385199e-117
YGL233W	614	96	249	1.05295145459614e-35	3.14330879810542e-16	6.38955873339765e-48
YGL232W	887	98	328	7.61620488864895e-28	4.31019432352077e-11	5.93254994438775e-35
YGL231C	1178	161	336	3.95429044624025e-20	3.14623177683125e-11	9.07230321851946e-29
YGL229C	68	8	34	3.87445985889722e-10	0.00167520799126347	6.67741713376321e-11
YGL228W	2220	227	868	7.55859849585234e-56	6.81245853259419e-22	1.42321782351776e-71
YGL227W	298	56	174	1.02783954369207e-24	6.05375336790467e-06	3.37765131294454e-25
YGL226C-A	745	104	320	8.41586535081571e-12	9.74487080354036e-05	7.12367885015262e-14
YGL226W	160	13	43	3.97308754356752e-10	1.50585184888636e-07	8.05122730747e-16
YGL225W	6157	899	2378	1.27108558913251e-38	2.5413290385975e-14	8.45265524877771e-48
YGL224C	309	59	151	6.08629058289037e-16	2.75143381170299e-07	1.79182150944465e-20
YGL223C	347	39	203	1.388587752684e-25	6.98334979209315e-06	1.02389466270698e-25
YGL222C	451	60	225	5.61356958525474e-15	0.00183107826156723	2.80590689527902e-14
YGL221C	1798	169	579	1.33787802690501e-34	5.88515606688101e-18	4.03727096004496e-49
YGL220W	1011	158	349	6.48927025119906e-12	2.75814749827346e-06	6.24610170797707e-16
YGL219C	327	37	149	2.01072123356796e-25	4.05686596233398e-09	2.12730562270282e-30
YGL216W	404	54	151	1.30010149131263e-32	4.29393197686946e-14	1.10040894084508e-42
YGL215W	399	43	183	1.98714649066954e-28	4.49569824689979e-10	4.80997942000085e-34
YGL213C	1158	140	563	3.85843656369747e-38	2.28035960616992e-12	9.69782582740665e-45
YGL212W	376	48	145	7.01110859794405e-22	3.2973183336364e-11	3.14929034175797e-30
YGL211W	395	49	140	1.23310223623121e-25	1.11339007964458e-11	6.33532954456757e-34
YGL210W	445	49	170	2.75332796219509e-19	1.99590849161606e-09	6.92455466243176e-26
YGL209W	477	58	217	8.58482942524703e-26	3.82858495658405e-09	1.01471333314605e-30
YGL208W	309	47	116	2.25127459055297e-20	3.37427083302058e-10	9.74461709831726e-28
YGL207W	6899	902	3121	2.15530637376689e-105	2.84782342533017e-32	1.22684879285646e-124
YGL206C	15379	2003	6628	1.7785103585139e-187	1.10812581892613e-59	1.03029959621677e-226
YGL204C	96	21	36	3.38026483620932e-07	0.000256671083108079	1.19162353352483e-09
YGL203C	1577	199	715	3.75123869527755e-56	1.65404004829276e-19	1.27347540314058e-68
YGL202W	8372	1126	4418	8.93441384153151e-66	3.08795769670534e-16	3.44668817637106e-71
YGL201C	1639	237	771	4.15060189534368e-69	3.50621120291763e-16	1.51175697959019e-73
YGL200C	3565	443	1462	1.18985158308562e-29	2.76752991958978e-12	5.86152449073921e-38
YGL198W	1122	131	318	4.31620455245541e-27	2.26387177629734e-16	8.73323981896723e-41
YGL197W	739	90	262	1.02554660860448e-52	1.73837886655263e-20	3.28048535310197e-67
YGL196W	428	54	206	1.55600406625999e-23	4.03344094787934e-07	3.90191121637534e-26
YGL195W	15169	2157	6677	1.3072611672878e-275	1.58951488278603e-96	0
YGL194C-A	85	14	37	4.28637925047184e-05	0.0130323480410587	6.78027275671735e-06
YGL194C	387	43	188	7.39184736106011e-25	2.03048598227009e-07	1.46341154493995e-27
YGL191W	1533	202	906	1.13810711475528e-17	0.000266914016831944	1.5303783972261e-17
YGL190C	722	114	320	3.89210890447137e-34	3.37060287661521e-14	4.68778452218522e-44
YGL189C	40949	6304	13774	6.45495713645905e-18	1.98171659967392e-09	9.5432219488387e-25
YGL187C	1159	153	588	5.22508054716121e-17	9.55950182239322e-06	3.01419967258721e-19
YGL186C	2044	281	822	2.96225180479898e-55	1.03844688865438e-21	7.4136580017354e-71
YGL185C	267	16	99	2.27406001200429e-17	2.16931437839766e-05	5.26739545837443e-19
YGL184C	103	11	42	8.66777468912638e-13	2.54764857290865e-05	2.03345746442502e-15
YGL181W	1119	157	687	2.05609581637979e-39	1.01569968316653e-07	1.61383923289005e-38
YGL180W	219	28	127	2.10225588507285e-21	3.89032272151883e-05	1.53992512580835e-21
YGL179C	95	16	56	1.29444402686835e-10	0.00292401420591908	6.8607200829833e-11
YGL178W	519	90	237	7.05098129145895e-35	2.65962692838649e-16	2.49651956848178e-47
YGL176C	65	4	27	2.72135165309228e-10	0.000516044830453397	9.82432864882436e-12
YGL174W	195	27	95	1.34737925733996e-15	2.0221541927304e-05	1.01730479738102e-17
YGL173C	7599	1080	3963	1.41013660971016e-152	4.29639195936781e-36	8.48883846914091e-166
YGL172W	1851	213	671	3.83372238005154e-46	1.94515647583313e-19	1.53308967223156e-60
YGL171W	1638	215	710	8.3763450788246e-50	1.51654861307431e-17	5.78403042304883e-61
YGL169W	372	63	241	3.85759103884813e-23	0.000222054060598325	1.86000704109952e-21
YGL167C	2608	311	1062	6.90203551245232e-80	3.04489389409596e-27	8.13041791976723e-98
YGL166W	339	39	120	2.55154069208731e-18	4.85751113309366e-08	2.35860133156421e-23
YGL164C	359	48	154	2.64515080205404e-24	4.40824971202058e-11	4.41785429252034e-32
YGL163C	371	48	150	8.38009659711446e-29	5.21869297505445e-11	1.32632809881562e-35
YGL162W	130	42	67	5.56943118540485e-09	0.00139471060790308	3.78815682713043e-10
YGL161C	1076	155	345	4.0953562050206e-30	2.44323623502474e-17	1.53560183925984e-44
YGL160W	409	54	186	6.08686176505902e-26	7.24788703743119e-10	8.10353006877501e-32
YGL159W	269	33	146	7.41130290250768e-20	1.55608247874545e-05	4.74009181519797e-21
YGL157W	1284	164	607	1.15697576952017e-32	1.28696858642845e-11	1.86151470076254e-39
YGL156W	118	15	43	1.17016527825013e-11	8.52585425400147e-06	4.03609967876454e-15
YGL155W	277	53	127	3.06602291878129e-17	2.27245923800134e-08	6.86516037019992e-23
YGL153W	613	77	213	1.22169384658791e-26	3.29762025772344e-12	2.05773217514644e-35
YGL151W	792	100	405	7.15847549500295e-53	5.63795104950368e-14	3.35170564648029e-58
YGL150C	991	130	418	3.67887103057324e-66	2.72036020453994e-24	5.46594861608969e-83
YGL148W	8890	1077	3340	7.71000015155093e-51	5.44065535775239e-21	2.34648587390582e-66
YGL147C	43711	4182	14641	2.22738255376538e-29	1.33182368930962e-16	4.83099468561e-43
YGL145W	621	77	248	1.025193929042e-35	2.11205460284799e-13	2.8681586103398e-44
YGL144C	117	15	56	1.26580765776321e-13	1.28079302006687e-05	1.81236935411378e-16
YGL143C	115	10	60	9.17013206608665e-12	0.000217239935066354	2.26744143862149e-13
YGL142C	376	48	147	2.68807069921161e-23	4.46239562359107e-11	3.02062685560404e-31
YGL141W	359	54	180	9.94896984375416e-31	1.51026691282699e-10	1.75689436269144e-36
YGL140C	931	147	458	4.5713137781015e-54	1.63809594826965e-15	2.23849662171833e-61
YGL139W	951	125	360	8.32605347984126e-47	1.24437179554844e-21	7.3532664164972e-64
YGL137W	8229	1067	3771	2.64705624023397e-103	1.00393569036035e-31	2.97270361604266e-122
YGL136C	47	5	37	9.18092837336557e-06	0.19563742375368	0.000138771656513693
YGL135W	74104	7144	26116	4.69125581506818e-32	1.59714404895803e-15	5.11237996904742e-44
YGL134W	102	13	39	8.63472472547100e-12	1.01138005962971e-05	3.89490860574821e-15
YGL133W	522	70	242	3.53661733050626e-41	8.1076000605876e-15	1.75356040045817e-50
YGL131C	137	23	56	3.73447262454533e-14	7.05873517320258e-07	1.66943950252054e-18
YGL130W	903	106	516	5.42958004539901e-38	1.64296751906777e-10	6.16645593271638e-42
YGL129C	381	56	177	5.80317797314614e-25	4.22485272378931e-08	1.26220473869021e-28
YGL128C	146	26	49	2.49980879755787e-11	2.45086137502278e-08	9.1967363172844e-18
YGL127C	359	37	89	9.79054240591658e-15	4.4292618791525e-11	7.81472210576719e-24
YGL126W	559	77	195	2.20011423895796e-28	1.26824356592911e-14	7.7215478338228e-40
YGL125W	470	48	186	2.82556017251463e-31	8.24822620296393e-13	5.9997360478982e-40
YGL124C	203	22	99	3.83345696513559e-19	1.88520777576509e-05	2.10792585818348e-20
YGL123W	66568	8634	25506	1.93381856234687e-40	8.96640062837572e-15	7.65121872028602e-50
YGL122C	3029	484	1765	1.60855217108172e-53	9.03478919831877e-16	2.4397246977877e-61
YGL120C	4490	676	2130	2.05000259821839e-78	1.63104650268266e-24	7.06726071930212e-93
YGL119W	451	66	192	1.50316255798536e-26	1.47078064195046e-11	1.619797608097e-34
YGL117W	51	5	24	1.5164938549841e-07	0.00151261721554122	5.38758582368076e-09
YGL116W	582	91	294	8.901094688048e-33	1.36386190890341e-10	4.04323313513382e-38
YGL115W	1008	174	559	3.16488224829194e-27	8.35001143932702e-11	4.40960844366287e-34
YGL114W	554	62	240	8.41878196908353e-36	7.73910124833105e-12	3.39794874635461e-42
YGL113W	78	7	36	3.10838216062261e-10	0.00128232910717289	3.86676832928901e-11
YGL112C	1098	166	539	7.32448710472171e-41	1.5457303017923e-13	1.78235685904804e-48
YGL111W	1282	148	660	4.83557138546125e-42	1.34579362533722e-12	4.81791014073951e-48
YGL110C	430	57	251	6.85878930372025e-28	2.88826364230101e-06	5.60264144641806e-28
YGL108C	135	23	60	1.11416766094654e-08	0.000828697247745735	3.21886521027817e-10
YGL107C	458	60	204	8.95753535829406e-33	1.96141211142901e-12	1.19918191142079e-40
YGL106W	4579	464	865	9.93445074184418e-23	9.84777866441697e-15	4.519540081421e-35
YGL105W	15629	2143	7011	1.87258711018277e-51	2.82416190744055e-17	6.9752375806461e-62
YGL104C	102	8	35	2.20791832010727e-13	5.84295666811288e-07	5.73459805535771e-18
YGL103W	54412	7911	23632	1.01976156917963e-23	8.49644132091947e-08	3.01230967609934e-27
YGL101W	568	79	267	1.07871118684985e-19	2.0215027362825e-06	3.08581893152639e-22
YGL100W	988	99	421	5.62967021138702e-31	1.94041407028585e-10	1.60349352155275e-36
YGL099W	2365	371	1099	1.06287244902015e-58	3.13857811944356e-15	2.01157612580003e-64
YGL098W	234	42	128	1.33397575254862e-15	3.27533657676969e-05	2.0007609530879e-17
YGL097W	2584	359	934	7.02603187038573e-51	1.03582216931753e-23	7.83111493425183e-70
YGL095C	479	73	220	5.97451916896353e-29	9.21655919137775e-12	1.02606199312944e-36
YGL094C	307	48	172	1.46334012140314e-26	1.13880716995363e-08	1.19108893936695e-30
YGL093W	573	90	266	3.04669854260648e-36	2.11569077907992e-12	2.54837070946488e-43
YGL092W	2673	369	1298	1.5730563279035e-94	6.39130992720583e-27	1.18968652217881e-108
YGL091C	631	70	220	4.39979179281403e-27	5.7805274283794e-13	1.01035368947318e-36
YGL087C	797	109	302	1.39377913116866e-14	9.71248747537188e-07	1.11619859748589e-18
YGL086W	548	58	257	1.0928841233518e-32	1.20068847878948e-09	1.07840119625009e-36
YGL085W	60	17	27	1.43395749574339e-05	0.000695665908783028	9.01619538868775e-08
YGL084C	1053	134	386	1.63902589973325e-42	4.39684042358403e-20	2.29069764365509e-58
YGL083W	381	40	155	1.34647560837919e-34	2.0112249982774e-13	2.07293464966069e-43
YGL082W	805	97	372	3.20320732773999e-34	6.00732441972159e-14	8.48281529569381e-44
YGL080W	524	66	211	2.56201001577012e-14	1.80774343229116e-06	4.01470863791922e-18
YGL079W	170	32	132	5.75366840518363e-12	3.06838362925197e-06	6.43239224852145e-16
YGL078C	2976	378	1561	1.70295264499548e-57	1.91297739293247e-15	7.52090553927111e-64
YGL077C	2743	480	1104	9.21208091943831e-51	6.77019121108808e-22	1.87517623738227e-67
YGL076C	79771	10250	27421	2.01309523692902e-36	2.31145960483206e-12	2.08900931952319e-43
YGL075C	124	20	55	1.17322660015934e-10	0.000116102860070368	7.01695262387386e-13
YGL073W	660	97	236	2.26314450265309e-36	8.33947108478997e-17	3.40990776736837e-49
YGL071W	435	63	222	3.5999601721767e-29	8.16139036905861e-09	7.79668209665066e-33
YGL070C	877	89	267	5.16896294209011e-16	3.47064014858839e-09	7.66556987682035e-23
YGL068W	1251	174	399	9.83634774368135e-21	3.82089138168499e-11	3.49296122303651e-29
YGL067W	526	88	274	2.83735607873202e-24	8.88663329798466e-07	3.57161010569016e-26
YGL066W	675	96	400	1.2949742432066e-40	2.24243081748446e-11	3.52060667085919e-45
YGL065C	705	93	326	7.05288183228921e-35	3.98802312987081e-12	7.01765747780049e-42
YGL064C	277	40	86	2.11492129733466e-22	1.74135732039561e-12	3.38307060144845e-32
YGL063W	63	3	21	8.21783190451786e-10	4.90427906413721e-05	1.12568662102394e-12
YGL062W	3123	444	1368	1.09884170882373e-94	7.25555637415655e-33	4.00091299080122e-117
YGL061C	285	29	138	9.44821172998679e-20	2.95092602833506e-07	1.89611461979568e-23
YGL060W	551	76	264	2.92852641510325e-35	1.64705795739495e-13	4.7285260188413e-44
YGL059W	60	9	32	7.72510665361395e-07	0.0222524070468854	7.22594241884142e-07
YGL058W	1136	158	629	3.91402430663392e-20	1.86464204685712e-05	3.93008882666557e-21
YGL057C	181	30	77	4.06874453389412e-12	3.22959310536435e-05	9.36832370609279e-15
YGL056C	1147	161	499	2.79875041531565e-45	7.89198178509731e-18	9.35133791560979e-58
YGL055W	7379	861	2970	2.62252860127038e-65	6.61436969494471e-22	4.49034528511733e-79
YGL054C	2077	259	809	9.65002173759188e-20	3.69028918291282e-08	1.19907801670017e-24
YGL053W	212	19	111	9.62272227011573e-16	0.000122301380264784	1.08487409393828e-16
YGL051W	177	22	84	5.0890285958287e-11	0.000652815515297629	3.84785775326065e-12
YGL050W	390	53	154	3.84766521541316e-19	1.41058916457122e-08	1.0542011471542e-24
YGL049C	2904	365	1475	1.29332468043663e-81	3.5671029229243e-23	2.11942974172945e-93
YGL048C	3989	562	1890	1.4723552086111e-48	2.30143351727071e-14	1.53605642472208e-55
YGL047W	292	35	95	5.74627388001077e-14	1.23658661463499e-07	2.86939621986024e-19
YGL045W	100	12	27	2.31407123598111e-10	1.39620839914546e-07	4.54699702808701e-16
YGL044C	711	96	275	2.90860888919565e-28	4.15608377553189e-13	7.08480772951544e-38
YGL043W	2089	265	911	1.10689806069567e-35	3.79339749683492e-15	1.57148685496909e-46
YGL041W-A	290	55	96	7.54243184864739e-12	1.74562392993543e-07	2.79732444155693e-17
YGL040C	2345	272	1002	1.87773574852683e-39	5.79033514738161e-12	3.64003260500871e-45
YGL039W	1234	135	547	1.97693778729531e-34	5.32108701595899e-14	4.91334352134057e-44
YGL038C	765	110	371	1.83255089653447e-34	1.51905014081629e-10	2.45182705024697e-39
YGL037C	2624	227	918	1.33022794950876e-28	3.71574305830323e-12	6.01636153728285e-37
YGL036W	472	45	194	1.828528517237e-36	2.01198702381731e-14	3.21720448880282e-46
YGL035C	1217	155	507	5.17228346292538e-43	1.90239889852153e-15	8.87224048396388e-53
YGL032C	641	107	265	3.62190795659127e-10	0.000105615248182465	1.51616563885872e-12
YGL031C	36651	4950	10419	8.29218537509093e-24	4.19946998255367e-12	6.22310972618471e-33
YGL030W	36418	3925	12287	1.61375286550246e-17	1.84811506540234e-09	1.90118863073257e-24
YGL029W	494	74	151	5.47945077874094e-15	9.75595513591222e-09	1.94479409236932e-21
YGL028C	5245	636	2218	7.27244002917337e-69	8.87133040931717e-29	4.82549707807893e-91
YGL027C	2468	296	1131	2.49164223142504e-74	5.43108960756998e-23	1.40505703050984e-87
YGL026C	12965	1710	5948	1.84528202966224e-95	2.30204765080864e-25	4.62164672506252e-107
YGL025C	500	91	176	4.8587621994111e-27	1.30463355122781e-14	1.1056393732163e-38
YGL023C	849	92	314	2.38593502236568e-46	2.35143069374388e-21	3.89358340484599e-63
YGL022W	5225	745	1752	4.35842953873064e-80	6.21537180518098e-41	1.75572479199829e-115
YGL021W	593	91	288	5.5996312398703e-38	2.87283802279743e-11	4.83272930061281e-43
YGL020C	923	97	309	2.01764422115485e-24	2.28219262107582e-12	9.0554265354988e-34
YGL019W	1293	117	476	4.80756981576404e-34	1.38494803744918e-15	9.58158943467943e-46
YGL018C	185	25	85	1.76389001624428e-11	1.01733040562423e-05	7.02226582246114e-15
YGL017W	319	52	108	4.14142891926822e-25	2.0783562516955e-13	1.32353242502795e-35
YGL016W	1403	192	665	4.37147572589744e-66	1.29115413149939e-21	2.81620001558257e-79
YGL014W	1961	276	1025	2.4125686110924e-70	2.90922533731528e-18	1.17385202435814e-77
YGL013C	697	97	329	3.56486824623989e-42	5.36228474146681e-13	1.01685958381947e-48
YGL012W	5846	785	2481	1.23270639768162e-58	1.21919458658724e-18	2.3892215566165e-69
YGL011C	2865	346	1171	6.4121335407171e-30	4.66931607535145e-12	7.05836567867256e-38
YGL010W	106	26	61	1.64331271311642e-07	0.00480286502136796	2.63657920864046e-08
YGL009C	24442	3785	13523	2.03576557354736e-103	4.77596707431704e-29	1.71973314509879e-118
YGL008C	196620	27110	87605	2.30666240159091e-130	6.33927314237717e-40	1.01863755816255e-154
YGL006W	598	71	255	1.46812119386907e-45	2.37664081395028e-17	2.39453306610047e-57
YGL005C	172	21	93	2.55874052470287e-13	0.000220349113088879	1.5761993479798e-14
YGL004C	223	30	84	4.63975939812621e-16	4.78928132157874e-07	2.92062148213842e-20
YGL003C	257	33	120	3.42082889398188e-21	2.63100962729224e-07	1.25395524175338e-24
YGL002W	268	30	96	8.93041200069305e-16	1.13294279108663e-07	8.05986237655114e-21
YGL001C	1686	237	881	3.22583055969084e-33	8.66733797360508e-07	1.33583864605439e-32
YGR001C	1426	199	540	7.54259137717801e-27	1.0465735411573e-11	5.9901463881806e-35
YGR002C	377	47	139	1.60106052184106e-25	9.54952771643286e-12	6.47220367287782e-34
YGR003W	298	47	152	6.48267091552323e-25	1.31943796645308e-07	7.06232570083079e-28
YGR004W	371	48	180	8.0215135698416e-24	6.93786740120536e-08	1.88335323669413e-27
YGR005C	1007	126	419	9.45597810802456e-35	1.43055491205824e-13	9.96795952203301e-44
YGR006W	154	27	60	2.82149924441926e-11	2.89148556480972e-05	3.79534268049654e-14
YGR007W	634	138	319	1.96767510534578e-24	1.36663301054841e-07	1.71220726681664e-27
YGR008C	322	56	124	6.54817889150855e-10	7.78909652927295e-05	1.65959925709583e-12
YGR009C	1482	148	693	1.02941407910579e-51	2.82045562168867e-16	1.10091959424347e-60
YGR010W	378	44	176	2.63408520313661e-22	2.08571725384079e-07	1.27667096897542e-25
YGR012W	598	64	202	3.79496487283868e-30	1.01301543433348e-15	1.18225477905703e-42
YGR013W	438	49	157	2.07374880636219e-32	1.03487906197251e-14	2.65652987249809e-43
YGR014W	5550	680	2680	6.83371716179371e-135	8.03428251324441e-40	4.7167887671237e-158
YGR015C	62	17	32	1.04751598861492e-05	0.00374487679224671	4.80714123941794e-07
YGR016W	69	8	35	3.09381948668565e-08	0.00245061098167831	2.99227571968346e-09
YGR017W	426	53	171	7.66003198010638e-23	2.73934406329869e-10	6.94317724690166e-30
YGR019W	728	137	332	3.02017796478645e-29	9.1477737244505e-12	5.88583767070706e-37
